cyclist_id,full_name,date_of_birth,nation,pcs_weight,pcs_height,pcs_link,cyclist_name_pcs
16716,David Hubschwerlin,1978-06-13,France,,,https://www.procyclingstats.com/rider/david-hubschwerlin,HUBSCHWERLIN David
16717,Ervin Lika,1973-06-11,Albania,,,https://www.procyclingstats.com/rider/ervin-lika,LIKA Ervin
16718,Florian Ludi,1976-02-04,Switzerland,,,https://www.procyclingstats.com/rider/florian-ludi,LUDI Florian
16719,George Neuman,1961-02-13,Canada,,,https://www.procyclingstats.com/rider/george-neuman,NEUMAN George
16720,Stephan Szekeres,1979-11-12,Switzerland,,,https://www.procyclingstats.com/rider/stephan-szekeres,SZEKERES Stephan
16721,Oliver Wirz,1980-11-08,Switzerland,,,https://www.procyclingstats.com/rider/oliver-wirz,WIRZ Oliver
16722,Neil Coleman,1981-10-02,Great Britain,,,https://www.procyclingstats.com/rider/neil-coleman,COLEMAN Neil
16723,Andrew Parsons,1979-07-20,Great Britain,,,https://www.procyclingstats.com/rider/andrew-parsons,PARSONS Andrew
16724,Greg Sandy,1971-04-09,Great Britain,,,https://www.procyclingstats.com/rider/greg-sandy,SANDY Greg
16725,Lee Vertongen,1975-01-22,New Zealand,,,https://www.procyclingstats.com/rider/lee-vertongen,VERTONGEN Lee
16726,Zachary Davies,1985-02-17,United States,,,https://www.procyclingstats.com/rider/zachary-davies,DAVIES Zachary
16727,Sam Johnson,1983-07-04,United States,,,https://www.procyclingstats.com/rider/sam-johnson,JOHNSON Sam
16728,Keogh Quinn,1984-10-03,United States,,,https://www.procyclingstats.com/rider/keogh-quinn,QUINN Keogh
16729,Kai Applequist,1982-12-13,United States,,,https://www.procyclingstats.com/rider/kai-applequist,APPLEQUIST Kai
16730,Erik Barlevav,1986-08-21,United States,,,https://www.procyclingstats.com/rider/erik-barlevav,BARLEVAV Erik
16731,Chris Hong,1988-09-08,United States,,,https://www.procyclingstats.com/rider/chris-hong,HONG Chris
16732,Christian Foghmar,1976-05-18,Denmark,,,https://www.procyclingstats.com/rider/christian-foghmar,FOGHMAR Christian
16733,Mikkel Holm,1978-09-29,Denmark,,,https://www.procyclingstats.com/rider/mikkel-holm,HOLM Mikkel
16734,Lasse Jonasson,1977-10-09,Denmark,,,https://www.procyclingstats.com/rider/lasse-jonasson,JONASSON Lasse
16735,Rene Lohse,1979-03-02,Denmark,,,https://www.procyclingstats.com/rider/rene-lohse,LOHSE Rene
16736,Marc Stegger Sørensen,1975-07-24,Denmark,,,https://www.procyclingstats.com/rider/marc-stegger-sorensen,SØRENSEN Marc Stegger
16737,Josef Dirnbauer,1998-06-27,Austria,67.0,1.73,https://www.procyclingstats.com/rider/josef-dirnbauer,DIRNBAUER Josef
16738,Daniel Federspiel,1987-04-21,Austria,,,https://www.procyclingstats.com/rider/daniel-federspiel,FEDERSPIEL Daniel
16739,Marco Friedrich,1998-02-16,Austria,71.0,1.87,https://www.procyclingstats.com/rider/marco-friedrich,FRIEDRICH Marco
16740,Daniel Lehner,1994-04-14,Austria,63.0,1.76,https://www.procyclingstats.com/rider/daniel-lehner,LEHNER Daniel
16741,Fabian Steininger,2000-09-12,Austria,64.0,1.77,https://www.procyclingstats.com/rider/fabian-steininger,STEININGER Fabian
16742,Adrian Stieger,2003-07-13,Austria,68.0,1.73,https://www.procyclingstats.com/rider/adrian-stieger,STIEGER Adrian
16743,Manuel Bosch,1989-04-28,Austria,76.0,1.86,https://www.procyclingstats.com/rider/manuel-bosch,BOSCH Manuel
16744,Moran Vermeulen,1997-06-14,Austria,65.0,1.88,https://www.procyclingstats.com/rider/moran-vermeulen,VERMEULEN Moran
16745,Paul Bleyer,2000-05-24,Austria,,,https://www.procyclingstats.com/rider/paul-bleyer,BLEYER Paul
16746,Benjamin Brkic,1996-10-02,Austria,58.0,1.75,https://www.procyclingstats.com/rider/benjamin-brkic,BRKIC Benjamin
16747,Florian Kierner,1999-05-17,Austria,71.0,1.85,https://www.procyclingstats.com/rider/florian-kierner,KIERNER Florian
16748,Jan Koller,1997-06-28,Austria,,,https://www.procyclingstats.com/rider/jan-koller,KOLLER Jan
16749,Marcel Neuhauser,1997-02-25,Austria,,,https://www.procyclingstats.com/rider/marcel-neuhauser,NEUHAUSER Marcel
16750,Lukas Schlemmer,1995-03-05,Austria,64.0,1.78,https://www.procyclingstats.com/rider/lukas-schlemmer,SCHLEMMER Lukas
16751,Daniel Auer,1994-10-26,Austria,73.0,1.83,https://www.procyclingstats.com/rider/daniel-auer,AUER Daniel
16752,Daniel Biedermann,1993-03-24,Austria,67.0,1.78,https://www.procyclingstats.com/rider/daniel-biedermann,BIEDERMANN Daniel
16753,Andreas Walzel,1995-03-03,Austria,,,https://www.procyclingstats.com/rider/andreas-walzel,WALZEL Andreas
16754,Lukas Grünwalder,1990-08-02,Austria,,,https://www.procyclingstats.com/rider/lukas-grunwalder,GRÜNWALDER Lukas
16755,Marcel Huber,1996-09-10,Austria,63.0,1.85,https://www.procyclingstats.com/rider/marcel-huber,HUBER Marcel
16756,Paul Illenberger,1991-12-28,Austria,,,https://www.procyclingstats.com/rider/paul-illenberger,ILLENBERGER Paul
16757,Alexander Hier,1995-10-14,Austria,,,https://www.procyclingstats.com/rider/alexander-hier,HIER Alexander
16758,Johannes Windischbauer,1995-12-06,Austria,,,https://www.procyclingstats.com/rider/johannes-windischbauer,WINDISCHBAUER Johannes
16759,Andreas Graf,1985-08-07,Austria,72.0,1.85,https://www.procyclingstats.com/rider/andreas-graf,GRAF Andreas
16760,Christoph LINDLBAUER,1992-01-29,Austria,,,https://www.procyclingstats.com/rider/christoph-lindlbauer,LINDLBAUER Christoph
16761,Matthias Riebenbauer,1993-03-17,Austria,,,https://www.procyclingstats.com/rider/matthias-riebenbauer,RIEBENBAUER Matthias
16762,Gernot Auer,1989-11-21,Austria,,,https://www.procyclingstats.com/rider/gernot-auer,AUER Gernot
16763,Hans-Jörg Thalhammer,1989-07-16,Austria,,,https://www.procyclingstats.com/rider/hans-jorg-thalhammer,THALHAMMER Hans-Jörg
16764,Sandro Jennewein,1991-08-18,Austria,,,https://www.procyclingstats.com/rider/sandro-jennewein,JENNEWEIN Sandro
16765,David SchÖggl,1985-05-21,Austria,,,https://www.procyclingstats.com/rider/david-schoggl,SCHÖGGL David
16766,Nicklas Bøje,1994-09-08,Denmark,,,https://www.procyclingstats.com/rider/nicklas-boje,BØJE Nicklas
16767,Thomas Edemann Jensen,1995-05-19,Denmark,,,https://www.procyclingstats.com/rider/thomas-edemann-jensen,EDEMANN JENSEN Thomas
16768,Marius Therkildsen,1996-06-05,Denmark,,,https://www.procyclingstats.com/rider/marius-therkildsen,THERKILDSEN Marius
16769,Tim Vang Cronqvist,1997-07-09,Denmark,,,https://www.procyclingstats.com/rider/tim-vang-cronqvist,CRONQVIST Tim Vang
16770,Simon Gaál,1994-09-30,Denmark,,,https://www.procyclingstats.com/rider/simon-gaal,GAÁL Simon
16771,Daniel Hartvig,1996-08-04,Denmark,,,https://www.procyclingstats.com/rider/daniel-hartvig,HARTVIG Daniel
16772,Anders Bregnhøj Jensen,1996-03-23,Denmark,,,https://www.procyclingstats.com/rider/anders-bregnhoj-jensen,JENSEN Anders Bregnhøj
16773,Klaus Nielsen,1980-01-08,Denmark,66.0,1.76,https://www.procyclingstats.com/rider/klaus-nielsen,NIELSEN Klaus
16774,Nicolai Just Pedersen,1996-07-01,Denmark,,,https://www.procyclingstats.com/rider/nicolai-just-pedersen,PEDERSEN Nicolai Just
16775,Dorian Lübbers,1997-02-04,Germany,70.0,1.86,https://www.procyclingstats.com/rider/dorian-lubbers,LÜBBERS Dorian
16776,Nathan Müller,1995-04-16,Germany,,,https://www.procyclingstats.com/rider/nathan-muller,MÜLLER Nathan
16777,Jonas Rapp,1994-07-16,Germany,,,https://www.procyclingstats.com/rider/jonas-rapp,RAPP Jonas
16778,Simon Redmers,1996-04-30,Germany,,,https://www.procyclingstats.com/rider/simon-redmers,REDMERS Simon
16779,Philipp Zwingenberger,1993-04-06,Germany,,,https://www.procyclingstats.com/rider/philipp-zwingenberger,ZWINGENBERGER Philipp
16780,Julien Essers,1992-12-24,Germany,,,https://www.procyclingstats.com/rider/julien-essers,ESSERS Julien
16781,Sascha Starker,1989-09-09,Germany,,,https://www.procyclingstats.com/rider/sascha-starker,STARKER Sascha
16782,Gero Walbrül,1990-11-01,Germany,,,https://www.procyclingstats.com/rider/gero-walbrul,WALBRÜL Gero
16783,Jan Niklas Droste,1990-07-24,Germany,,,https://www.procyclingstats.com/rider/jan-niklas-droste,DROSTE Jan Niklas
16784,Alexander Grad,1990-02-03,Germany,,,https://www.procyclingstats.com/rider/alexander-grad,GRAD Alexander
16785,Dario Rapps,1994-07-02,Germany,73.0,1.84,https://www.procyclingstats.com/rider/dario-rapps,RAPPS Dario
16786,Max Merk,1993-02-27,Germany,,,https://www.procyclingstats.com/rider/max-merk,MERK Max
16787,Manuel Straub,1993-03-09,Germany,,,https://www.procyclingstats.com/rider/manuel-straub,STRAUB Manuel
16788,Jan Wälzlein,1993-11-27,Germany,,,https://www.procyclingstats.com/rider/jan-walzlein,WÄLZLEIN Jan
16789,Andre Benoit,1989-08-02,Germany,,,https://www.procyclingstats.com/rider/andre-benoit,BENOIT Andre
16790,Jannick Geisler,1992-03-16,Germany,,,https://www.procyclingstats.com/rider/jannick-geisler,GEISLER Jannick
16791,Andreas Hartmann,1993-02-20,Germany,,,https://www.procyclingstats.com/rider/andreas-hartmann,HARTMANN Andreas
16792,Julian Hellmann,1990-12-20,Germany,,,https://www.procyclingstats.com/rider/julian-hellmann,HELLMANN Julian
16793,Tobias Lergenmüller,1991-04-23,Germany,,,https://www.procyclingstats.com/rider/tobias-lergenmuller,LERGENMÜLLER Tobias
16794,Tim Barth,1990-09-01,Germany,,,https://www.procyclingstats.com/rider/tim-barth,BARTH Tim
16795,Fabian Schaar,1989-03-13,Germany,,,https://www.procyclingstats.com/rider/fabian-schaar,SCHAAR Fabian
16796,Jonas Schmeiser,1987-07-11,Germany,,,https://www.procyclingstats.com/rider/jonas-schmeiser,SCHMEISER Jonas
16797,Michael Franzl,1986-11-02,Germany,,,https://www.procyclingstats.com/rider/michael-franzl,FRANZL Michael
16798,Florian Völk,1988-10-29,Germany,,,https://www.procyclingstats.com/rider/florian-volk,VÖLK Florian
16799,Christoph Schwerdt,1984-08-10,Germany,,,https://www.procyclingstats.com/rider/christoph-schwerdt,SCHWERDT Christoph
16800,Philipp Seubert,1986-08-14,Germany,,,https://www.procyclingstats.com/rider/philipp-seubert,SEUBERT Philipp
16801,Daniel Eichinger,1995-10-23,Austria,,,https://www.procyclingstats.com/rider/daniel-eichinger,EICHINGER Daniel
16802,Markus Freiberger,1995-12-19,Austria,,,https://www.procyclingstats.com/rider/markus-freiberger,FREIBERGER Markus
16803,Marvin Hammerschmid,1996-01-05,Austria,62.0,1.71,https://www.procyclingstats.com/rider/marvin-hammerschmid,HAMMERSCHMID Marvin
16804,Raphael Hammerschmid,1996-01-05,Austria,60.0,1.7,https://www.procyclingstats.com/rider/raphael-hammerschmid,HAMMERSCHMID Raphael
16805,Rainer Kepplinger,1997-08-19,Austria,,,https://www.procyclingstats.com/rider/rainer-kepplinger,KEPPLINGER Rainer
16806,Stefan Kolb,1997-05-13,Austria,,,https://www.procyclingstats.com/rider/stefan-kolb,KOLB Stefan
16807,Michael Konczer,1993-10-10,Austria,63.0,1.82,https://www.procyclingstats.com/rider/michael-konczer,KONCZER Michael
16808,Timon Loderer,1991-04-20,Germany,,,https://www.procyclingstats.com/rider/timon-loderer,LODERER Timon
16809,Luka Pajek,1996-07-17,Slovenia,,,https://www.procyclingstats.com/rider/luka-pajek,PAJEK Luka
16810,Jaka Primožič,1998-12-08,Slovenia,60.0,1.79,https://www.procyclingstats.com/rider/jaka-primozic,PRIMOŽIČ Jaka
16811,Johannes Hirschbichler,1993-02-27,Austria,,,https://www.procyclingstats.com/rider/johannes-hirschbichler,HIRSCHBICHLER Johannes
16812,Jonas Sonnleitner,1997-08-27,Germany,,,https://www.procyclingstats.com/rider/jonas-sonnleitner,SONNLEITNER Jonas
16813,Hannes Brandecker,1994-07-24,Austria,,,https://www.procyclingstats.com/rider/hannes-brandecker,BRANDECKER Hannes
16814,Andreas Hofer,1991-02-08,Austria,,,https://www.procyclingstats.com/rider/andreas-hofer,HOFER Andreas
16815,Patrick Bosman,1994-04-24,Austria,,,https://www.procyclingstats.com/rider/patrick-bosman,BOSMAN Patrick
16816,Lukas Malgay,1990-11-18,Germany,,,https://www.procyclingstats.com/rider/lukas-malgay,MALGAY Lukas
16817,Lukas Reckendorfer,1997-05-02,Austria,,,https://www.procyclingstats.com/rider/lukas-reckendorfer,RECKENDORFER Lukas
16818,Nils Friedl,1997-03-22,Austria,,,https://www.procyclingstats.com/rider/nils-friedl,FRIEDL Nils
16819,Florian Gaugl,1991-01-08,Austria,,,https://www.procyclingstats.com/rider/florian-gaugl,GAUGL Florian
16820,Paul Hopfgartner,1990-01-28,Austria,,,https://www.procyclingstats.com/rider/paul-hopfgartner,HOPFGARTNER Paul
16821,Luca Capelli,1993-04-14,Italy,,,https://www.procyclingstats.com/rider/luca-cappelli,CAPELLI Luca
16822,Maurizio Damiano,1993-03-17,Italy,,,https://www.procyclingstats.com/rider/maurizio-damiano,DAMIANO Maurizio
16823,Alessandro Mariani,1996-05-01,Italy,,,https://www.procyclingstats.com/rider/alessandro-mariani,MARIANI Alessandro
16824,Maria Giacomo Peretto,1996-01-27,Italy,,,https://www.procyclingstats.com/rider/maria-giacomo-peretto,PERETTO Maria Giacomo
16825,Alessandro Pettiti,1990-04-01,Italy,71.0,1.82,https://www.procyclingstats.com/rider/alessandro-pettiti,PETTITI Alessandro
16826,Manuel Todaro,1996-07-01,Italy,,,https://www.procyclingstats.com/rider/manuel-todaro,TODARO Manuel
16827,Mirko Torta,1995-03-11,Italy,,,https://www.procyclingstats.com/rider/mirko-torta,TORTA Mirko
16828,Simone Carantoni,1994-06-08,Italy,,,https://www.procyclingstats.com/rider/simone-carantoni,CARANTONI Simone
16829,Matteo Collodel,1988-08-27,Italy,,,https://www.procyclingstats.com/rider/matteo-collodel,COLLODEL Matteo
16830,Fabio Gadda,1993-09-15,Italy,,,https://www.procyclingstats.com/rider/fabio-gadda,GADDA Fabio
16831,Daniele Mossini,1994-05-20,Italy,,,https://www.procyclingstats.com/rider/daniele-mossini,MOSSINI Daniele
16832,Simone Nespoli,1995-03-08,Italy,,,https://www.procyclingstats.com/rider/simone-nespoli,NESPOLI Simone
16833,Ricardo Pichetta,1987-04-21,Italy,,,https://www.procyclingstats.com/rider/ricardo-pichetta,PICHETTA Ricardo
16834,Marco Coffinardi,1992-12-20,Italy,,,https://www.procyclingstats.com/rider/marco-coffinardi,COFFINARDI Marco
16835,Lorenzo Lancini,1990-10-09,Italy,,,https://www.procyclingstats.com/rider/lorenzo-lancini,LANCINI Lorenzo
16836,Kabir Lenzi,1992-08-30,Italy,,,https://www.procyclingstats.com/rider/kabir-lenzi,LENZI Kabir
16837,Andrea Rossini,1990-11-15,Italy,,,https://www.procyclingstats.com/rider/andrea-rossini,ROSSINI Andrea
16838,Cristian Cominelli,1988-05-22,Italy,,,https://www.procyclingstats.com/rider/cristian-cominelli,COMINELLI Cristian
16839,Luca Dodi,1987-05-26,Italy,,,https://www.procyclingstats.com/rider/luca-dodi,DODI Luca
16840,Ross Edgar,1983-01-03,Great Britain,,,https://www.procyclingstats.com/rider/ross-edgar,EDGAR Ross
16841,Andrew Griffiths,1989-01-25,Great Britain,,,https://www.procyclingstats.com/rider/andrew-griffiths,GRIFFITHS Andrew
16842,Jake Hayles,1991-12-12,Great Britain,,,https://www.procyclingstats.com/rider/jake-hayles,HAYLES Jake
16843,Matthew Jones,1989-11-23,Great Britain,,,https://www.procyclingstats.com/rider/matthew-jones,JONES Matthew
16844,Joseph Perrett,1991-03-18,Great Britain,,,https://www.procyclingstats.com/rider/joseph-perrett,PERRETT Joseph
16845,Wouter Sybrandy,1985-02-20,Netherlands,,1.91,https://www.procyclingstats.com/rider/wouter-sybrandy,SYBRANDY Wouter
16846,Christopher Whorrall,1991-06-02,Great Britain,,,https://www.procyclingstats.com/rider/christopher-whorrall,WHORRALL Christopher
16847,Steven Burke,1988-03-04,Great Britain,78.0,1.83,https://www.procyclingstats.com/rider/steven-burke,BURKE Steven
16848,Simon Gaywood,1979-04-22,Great Britain,,,https://www.procyclingstats.com/rider/simon-gaywood,GAYWOOD Simon
16849,Tom Last,1988-12-22,Great Britain,,,https://www.procyclingstats.com/rider/tom-last,LAST Tom
16850,Tom Murray,1985-12-06,Great Britain,,,https://www.procyclingstats.com/rider/tom-murray,MURRAY Tom
16851,Stephen Adams,1988-12-06,Great Britain,,,https://www.procyclingstats.com/rider/stephen-adams,ADAMS Stephen
16852,Thomas Copeland,1989-02-18,Great Britain,,,https://www.procyclingstats.com/rider/thomas-copeland,COPELAND Thomas
16853,Daniel Duguid,1981-03-08,Great Britain,,,https://www.procyclingstats.com/rider/daniel-duguid,DUGUID Daniel
16854,Kit Gilham,1979-09-26,Great Britain,,,https://www.procyclingstats.com/rider/kit-gilham,GILHAM Kit
16855,Russell Hampton,1988-02-23,Great Britain,,,https://www.procyclingstats.com/rider/russell-hampton,HAMPTON Russell
16856,James Willamson,1981-06-28,Great Britain,,,https://www.procyclingstats.com/rider/james-willamson,WILLAMSON James
16857,Gareth Montgomerie,1982-11-25,Great Britain,,,https://www.procyclingstats.com/rider/gareth-montgomerie,MONTGOMERIE Gareth
16858,Tom Snape,1989-07-13,Great Britain,,,https://www.procyclingstats.com/rider/tom-snape,SNAPE Tom
16859,Rob Evans,1978-03-11,United States,,,https://www.procyclingstats.com/rider/rob-evans,EVANS Rob
16860,Travis Furman,1989-03-19,United States,63.0,1.77,https://www.procyclingstats.com/rider/travis-furman,FURMAN Travis
16861,Chris Gruber,1980-06-15,Canada,,,https://www.procyclingstats.com/rider/chris-gruber1,GRUBER Chris
16862,Aria Kiani,1992-04-12,United States,,,https://www.procyclingstats.com/rider/aria-kiani,KIANI Aria
16863,Erik Muir,1998-07-24,United States,,,https://www.procyclingstats.com/rider/erik-muir,MUIR Erik
16864,Cameron Piper,1991-10-16,United States,,,https://www.procyclingstats.com/rider/cameron-piper,PIPER Cameron
16865,Sebastian Schaub,1997-03-13,Germany,,,https://www.procyclingstats.com/rider/sebastian-schaub,SCHAUB Sebastian
16866,Claudio Longhitano,1994-03-08,Italy,,,https://www.procyclingstats.com/rider/claudio-longhitano,LONGHITANO Claudio
16867,Jack Duncan,1992-05-08,United States,,,https://www.procyclingstats.com/rider/jack-duncan,DUNCAN Jack
16868,Steven Kalf,1995-04-17,Estonia,,,https://www.procyclingstats.com/rider/steven-kalf,KALF Steven
16869,Connor Mccutcheon,1991-04-13,United States,,,https://www.procyclingstats.com/rider/connor-mccutcheon,MCCUTCHEON Connor
16870,Manuel Cazzaro,1991-07-23,Italy,,,https://www.procyclingstats.com/rider/manuel-cazzaro,CAZZARO Manuel
16871,Tim Aiken,1995-07-03,United States,,,https://www.procyclingstats.com/rider/tim-aiken,AIKEN Tim
16872,Matt Rodrigues,1983-12-04,United States,,,https://www.procyclingstats.com/rider/matt-rodrigues,RODRIGUES Matt
16873,Emmanuel Gagne,1995-11-28,Canada,,,https://www.procyclingstats.com/rider/emmanuel-gagne,GAGNE Emmanuel
16874,Kevin Gottlieb,1991-07-17,United States,,,https://www.procyclingstats.com/rider/kevin-gottlieb,GOTTLIEB Kevin
16875,Matt Lyons,1991-10-10,United States,,,https://www.procyclingstats.com/rider/matt-lyons,LYONS Matt
16876,Justin Mauch,1994-07-16,United States,,,https://www.procyclingstats.com/rider/justin-mauch,MAUCH Justin
16877,Chris Meacham,1994-11-01,United States,,,https://www.procyclingstats.com/rider/chris-meacham,MEACHAM Chris
16878,Gerardo Medina,1994-04-20,Mexico,,,https://www.procyclingstats.com/rider/gerardo-medina,MEDINA Gerardo
16879,Austin Vincent,1996-09-13,United States,,,https://www.procyclingstats.com/rider/austin-vincent,VINCENT Austin
16880,Dean Haas,1994-05-04,United States,,,https://www.procyclingstats.com/rider/dean-haas,HAAS Dean
16881,Wesley Kline,1992-11-30,United States,,,https://www.procyclingstats.com/rider/wesley-kline,KLINE Wesley
16882,Renan Maia,1991-09-14,Brazil,,,https://www.procyclingstats.com/rider/renan-maia,MAIA Renan
16883,Zack Noonan,1992-11-07,United States,,,https://www.procyclingstats.com/rider/zack-noonan,NOONAN Zack
16884,Gregory Ratzell,1995-08-15,United States,,,https://www.procyclingstats.com/rider/gregory-ratzell,RATZELL Gregory
16885,Dakota Schaeffer,1995-10-03,United States,,,https://www.procyclingstats.com/rider/dakota-schaeffer,SCHAEFFER Dakota
16886,Rolf Hofbauer,1986-12-02,Germany,,,https://www.procyclingstats.com/rider/rolf-hofbauer,HOFBAUER Rolf
16887,Tim Klotz,1988-04-12,Germany,,,https://www.procyclingstats.com/rider/tim-klotz,KLOTZ Tim
16888,Jorg Lehmann,1987-11-17,Germany,,,https://www.procyclingstats.com/rider/jorg-lehmann,LEHMANN Jorg
16889,Robin Schmuda,1986-05-09,Germany,,,https://www.procyclingstats.com/rider/robin-schmuda,SCHMUDA Robin
16890,Nikolai Schwarz,1986-07-02,Germany,,,https://www.procyclingstats.com/rider/nikolai-schwarz,SCHWARZ Nikolai
16891,Ralf Berger,1988-06-05,Germany,,,https://www.procyclingstats.com/rider/ralf-berger,BERGER Ralf
16892,Stephan Lägeler,1985-08-27,Germany,,,https://www.procyclingstats.com/rider/stephan-laegeler,LÄGELER Stephan
